case_id,year,month,month_text,day,day_week,day_week_text,hour,time_order,crash_factor,weather,fatals,drunk,latitude,longitud,county,state,fips
420774,2004,7,July,27,3,Wednesday,16,20009,1,2,1,0,41.04565833,-75.13341111,Monroe,Pennsylvania,42089
420573,2004,7,July,27,3,Wednesday,18,20014,1,1,1,1,40.75965833,-79.79938611,Butler,Pennsylvania,42019
421325,2004,7,July,27,3,Wednesday,21,20024,2,5,1,1,40.72941389,-77.88011944,Centre,Pennsylvania,42027
420568,2004,7,July,28,4,Thursday,3,20045,2,1,1,0,40.70829722,-75.62403611,Lehigh,Pennsylvania,42077
420404,2004,7,July,28,4,Thursday,6,20054,4,1,1,0,40.46244167,-79.90552778,Allegheny,Pennsylvania,42003
421035,2004,7,July,28,4,Thursday,10,20062,1,1,1,0,40.47821944,-77.72454167,Mifflin,Pennsylvania,42087
420394,2004,7,July,28,4,Thursday,12,20071,1,1,1,1,40.37141667,-80.31745278,Washington,Pennsylvania,42125
420834,2004,7,July,28,4,Thursday,13,20079,1,1,1,0,40.80786944,-76.19886667,Schuylkill,Pennsylvania,42107
420739,2004,7,July,28,4,Thursday,21,20116,2,1,1,1,40.82073611,-78.59448611,Clearfield,Pennsylvania,42033
421174,2004,7,July,29,5,Friday,1,20131,2,5,1,1,40.10033611,-79.36359444,Westmoreland,Pennsylvania,42129
420216,2004,7,July,29,5,Friday,9,20154,1,1,1,0,40.54443889,-75.67617778,Lehigh,Pennsylvania,42077
420541,2004,7,July,29,5,Friday,10,20157,1,1,1,0,40.17322778,-77.54817778,Cumberland,Pennsylvania,42041
420677,2004,7,July,29,5,Friday,13,20169,1,1,1,0,39.89796389,-75.47388333,Delaware,Pennsylvania,42045
420665,2004,7,July,29,5,Friday,14,20172,1,1,1,0,39.79378889,-78.677275,Bedford,Pennsylvania,42009
420713,2004,7,July,29,5,Friday,17,20188,1,1,2,0,40.555925,-75.51792778,Lehigh,Pennsylvania,42077
421033,2004,7,July,29,5,Friday,17,20189,1,1,1,0,41.93804722,-75.59683889,Susquehanna,Pennsylvania,42115
420740,2004,7,July,30,6,Saturday,14,20278,1,2,1,0,41.33468333,-79.22673611,Clarion,Pennsylvania,42031
420575,2004,7,July,30,6,Saturday,15,20286,1,2,1,0,40.12000278,-78.5234,Bedford,Pennsylvania,42009
420775,2004,7,July,30,6,Saturday,15,20287,1,1,1,1,41.26505,-80.1663,Mercer,Pennsylvania,42085
420533,2004,7,July,30,6,Saturday,20,20313,5,1,1,1,39.93971389,-75.34456111,Delaware,Pennsylvania,42045
420742,2004,7,July,30,6,Saturday,22,20330,2,1,1,1,40.43693333,-80.20853333,Allegheny,Pennsylvania,42003
421034,2004,7,July,30,6,Saturday,22,20331,3,1,1,0,40.39905,-79.57145278,Westmoreland,Pennsylvania,42129
421154,2004,7,July,31,7,Sunday,1,20344,9,1,1,1,40.32664167,-79.30366944,Westmoreland,Pennsylvania,42129
420569,2004,7,July,31,7,Sunday,2,20351,3,1,1,1,39.99165278,-76.01750556,Lancaster,Pennsylvania,42071
420619,2004,7,July,31,7,Sunday,4,20362,3,1,1,1,40.01410556,-75.066,Philadelphia,Pennsylvania,42101
420596,2004,7,July,31,7,Sunday,8,20369,1,2,1,0,41.44485556,-78.49855556,Elk,Pennsylvania,42047
420737,2004,7,July,31,7,Sunday,13,20401,1,2,2,0,40.22705278,-77.96014444,Huntingdon,Pennsylvania,42061
421028,2004,7,July,31,7,Sunday,16,20424,1,1,1,1,41.42949167,-80.20945,Mercer,Pennsylvania,42085
420503,2004,8,August,1,1,Monday,3,20499,3,2,1,0,41.425025,-75.6662,Lackawanna,Pennsylvania,42069
420756,2004,8,August,1,1,Monday,5,20510,2,2,1,0,40.110925,-75.99921667,Lancaster,Pennsylvania,42071
420510,2004,8,August,1,1,Monday,6,20513,1,1,1,1,41.18203889,-77.276675,Lycoming,Pennsylvania,42081
420540,2004,8,August,1,1,Monday,13,20526,1,1,1,0,40.11061667,-77.18480556,Cumberland,Pennsylvania,42041
420508,2004,8,August,1,1,Monday,16,20542,1,1,1,0,40.29876111,-76.45948056,Lebanon,Pennsylvania,42075
420638,2004,8,August,2,2,Tuesday,6,20616,4,5,1,0,40.89128611,-79.98100556,Butler,Pennsylvania,42019
420532,2004,8,August,2,2,Tuesday,7,20620,1,1,1,0,41.1029,-75.48371389,Monroe,Pennsylvania,42089
421038,2004,8,August,2,2,Tuesday,10,20628,1,1,1,0,39.972425,-75.28573611,Delaware,Pennsylvania,42045
420725,2004,8,August,2,2,Tuesday,14,20651,1,1,1,0,40.51248611,-78.39735556,Blair,Pennsylvania,42013
420784,2004,8,August,2,2,Tuesday,16,20662,1,1,1,0,41.35143333,-80.16777222,Mercer,Pennsylvania,42085
420526,2004,8,August,2,2,Tuesday,23,20690,3,1,1,0,40.06106389,-75.16812222,Philadelphia,Pennsylvania,42101
420750,2004,8,August,3,3,Wednesday,8,20715,1,1,1,0,41.22824722,-75.80134444,Luzerne,Pennsylvania,42079
420614,2004,8,August,4,4,Thursday,14,20853,1,1,1,1,39.84880833,-77.17846389,Adams,Pennsylvania,42001
420513,2004,8,August,4,4,Thursday,19,20873,1,1,1,1,40.24226944,-75.57380833,Montgomery,Pennsylvania,42091
421199,2004,8,August,5,5,Friday,2,20899,3,1,1,1,41.96192778,-78.19785556,Potter,Pennsylvania,42105
420612,2004,8,August,5,5,Friday,7,20907,1,1,1,0,40.46966389,-78.53808889,Blair,Pennsylvania,42013
420499,2004,8,August,5,5,Friday,14,20938,1,1,1,0,40.17575833,-75.03260278,Bucks,Pennsylvania,42017
420529,2004,8,August,5,5,Friday,14,20939,1,1,1,0,40.30269444,-75.02011944,Bucks,Pennsylvania,42017
420523,2004,8,August,5,5,Friday,14,20940,1,1,1,0,40.31061111,-79.61271389,Westmoreland,Pennsylvania,42129
420718,2004,8,August,5,5,Friday,19,20967,1,1,1,0,39.96699167,-75.94473333,Chester,Pennsylvania,42029
420721,2004,8,August,5,5,Friday,23,20984,2,1,1,1,40.99741111,-75.76057222,Carbon,Pennsylvania,42025
420559,2004,8,August,6,6,Saturday,1,20995,2,1,1,1,39.85993889,-77.01866667,Adams,Pennsylvania,42001
421040,2004,8,August,6,6,Saturday,17,21062,1,1,1,0,42.14689722,-80.00389167,Erie,Pennsylvania,42049
420629,2004,8,August,6,6,Saturday,18,21067,1,1,1,1,39.9569,-75.14463333,Philadelphia,Pennsylvania,42101
420630,2004,8,August,6,6,Saturday,21,21089,3,1,1,0,40.00020833,-75.16658333,Philadelphia,Pennsylvania,42101
420758,2004,8,August,7,7,Sunday,0,21114,2,1,1,1,41.49451111,-75.68075833,Lackawanna,Pennsylvania,42069
420754,2004,8,August,7,7,Sunday,6,21155,4,1,1,1,41.09056111,-77.56056944,Clinton,Pennsylvania,42035
420767,2004,8,August,7,7,Sunday,12,21177,1,1,1,0,41.26792778,-78.49719444,Elk,Pennsylvania,42047
420715,2004,8,August,7,7,Sunday,18,21217,1,1,1,0,40.07511667,-79.76086389,Fayette,Pennsylvania,42051
420664,2004,8,August,7,7,Sunday,20,21226,1,1,1,2,39.88818889,-79.71078611,Fayette,Pennsylvania,42051
420727,2004,8,August,8,1,Monday,0,21268,2,1,1,1,40.26222222,-78.42161944,Bedford,Pennsylvania,42009
420502,2004,8,August,8,1,Monday,1,21274,2,1,1,1,40.43204444,-78.63179444,Cambria,Pennsylvania,42021
420613,2004,8,August,8,1,Monday,2,21286,3,1,1,1,40.49948611,-76.38549444,Berks,Pennsylvania,42011
420923,2004,8,August,8,1,Monday,11,21318,1,1,1,0,41.56986389,-75.80071389,Wyoming,Pennsylvania,42131
420603,2004,8,August,8,1,Monday,12,21323,1,1,1,0,40.59535,-76.25841944,Schuylkill,Pennsylvania,42107
421037,2004,8,August,8,1,Monday,14,21338,1,1,1,0,41.68801944,-80.47021111,Crawford,Pennsylvania,42039
420505,2004,8,August,8,1,Monday,15,21341,1,1,1,0,39.90439722,-76.03191111,Lancaster,Pennsylvania,42071
420752,2004,8,August,8,1,Monday,19,21376,1,1,1,1,40.42287222,-76.47913333,Lebanon,Pennsylvania,42075
420496,2004,8,August,9,2,Tuesday,7,21422,1,1,1,0,39.92626944,-78.71627222,Bedford,Pennsylvania,42009
421350,2004,8,August,9,2,Tuesday,9,21429,1,1,1,0,40.84778056,-75.20216667,Northampton,Pennsylvania,42095
420714,2004,8,August,9,2,Tuesday,10,21432,1,1,1,0,40.160125,-80.29260833,Washington,Pennsylvania,42125
420610,2004,8,August,9,2,Tuesday,11,21436,1,1,1,0,40.55549444,-78.34412222,Blair,Pennsylvania,42013
420674,2004,8,August,9,2,Tuesday,13,21443,1,1,1,0,40.94945556,-76.62739444,Northumberland,Pennsylvania,42097
421279,2004,8,August,9,2,Tuesday,16,21466,1,1,1,0,41.69264722,-75.62627778,Susquehanna,Pennsylvania,42115
420798,2004,8,August,10,3,Wednesday,8,21521,1,1,1,0,40.5869,-76.21099722,Schuylkill,Pennsylvania,42107
421248,2004,8,August,10,3,Wednesday,9,21524,1,1,1,0,40.08549722,-75.03735556,Philadelphia,Pennsylvania,42101
420761,2004,8,August,10,3,Wednesday,14,21541,1,1,1,1,40.48588056,-79.190225,Indiana,Pennsylvania,42063
420561,2004,8,August,10,3,Wednesday,20,21571,1,1,1,1,39.89330278,-77.08544722,Adams,Pennsylvania,42001
420724,2004,8,August,11,4,Thursday,3,21599,2,1,1,1,41.0847,-79.89191667,Butler,Pennsylvania,42019
420749,2004,8,August,11,4,Thursday,5,21604,2,5,1,1,41.31044722,-76.98423611,Lycoming,Pennsylvania,42081
421263,2004,8,August,11,4,Thursday,12,21638,1,1,1,0,40.12644444,-80.02740278,Washington,Pennsylvania,42125
420636,2004,8,August,11,4,Thursday,15,21655,1,2,1,0,39.99314722,-75.85557222,Chester,Pennsylvania,42029
420787,2004,8,August,11,4,Thursday,22,21704,3,1,1,0,40.86934444,-75.20183056,Northampton,Pennsylvania,42095
420763,2004,8,August,11,4,Thursday,23,21707,2,1,1,1,39.79691389,-79.50400278,Fayette,Pennsylvania,42051
420640,2004,8,August,12,5,Friday,0,21713,2,1,1,1,41.01427222,-79.89893611,Butler,Pennsylvania,42019
420757,2004,8,August,12,5,Friday,5,21724,2,1,1,0,40.45165,-76.40181944,Lebanon,Pennsylvania,42075
421071,2004,8,August,12,5,Friday,9,21738,1,1,1,0,41.30432222,-75.82987222,Luzerne,Pennsylvania,42079
420631,2004,8,August,12,5,Friday,19,21787,2,2,1,0,41.45120833,-75.24773611,Wayne,Pennsylvania,42127
420711,2004,8,August,13,6,Saturday,15,21867,1,1,1,0,41.02265556,-76.37280278,Columbia,Pennsylvania,42037
420973,2004,8,August,13,6,Saturday,16,21875,1,1,1,0,40.34168889,-75.92961111,Berks,Pennsylvania,42011
420751,2004,8,August,13,6,Saturday,20,21900,2,1,1,0,40.7132,-75.61562778,Lehigh,Pennsylvania,42077
420557,2004,8,August,14,7,Sunday,1,21940,2,1,1,1,40.606875,-80.05171667,Allegheny,Pennsylvania,42003
421039,2004,8,August,14,7,Sunday,3,21955,3,1,1,1,40.5394,-75.520075,Lehigh,Pennsylvania,42077
421288,2004,8,August,14,7,Sunday,17,22014,1,1,1,0,40.85247778,-79.50401944,Armstrong,Pennsylvania,42005
420506,2004,8,August,15,1,Monday,7,22091,1,1,1,0,40.114475,-76.68971111,Lancaster,Pennsylvania,42071
420723,2004,8,August,15,1,Monday,12,22109,1,1,1,0,40.06944444,-74.96216944,Bucks,Pennsylvania,42017
421049,2004,8,August,15,1,Monday,18,22149,1,1,1,0,41.57987222,-75.591,Lackawanna,Pennsylvania,42069
420764,2004,8,August,16,2,Tuesday,10,22207,1,1,1,0,39.988225,-79.62922778,Fayette,Pennsylvania,42051
420768,2004,8,August,16,2,Tuesday,19,22259,1,1,1,1,41.64666111,-80.35832222,Crawford,Pennsylvania,42039
421270,2004,8,August,16,2,Tuesday,21,22271,3,1,1,1,39.90562222,-75.17355833,Philadelphia,Pennsylvania,42101
420637,2004,8,August,17,3,Wednesday,8,22297,1,1,1,0,40.80701389,-78.04640278,Centre,Pennsylvania,42027
420497,2004,8,August,17,3,Wednesday,11,22311,1,1,1,0,40.428175,-75.91361944,Berks,Pennsylvania,42011
420799,2004,8,August,18,4,Thursday,2,22384,2,5,1,1,40.68616667,-76.82785278,Northumberland,Pennsylvania,42097
420729,2004,8,August,18,4,Thursday,4,22391,2,5,1,0,40.67820833,-79.32,Indiana,Pennsylvania,42063
420399,2004,8,August,18,4,Thursday,6,22393,1,1,1,0,39.91494444,-75.34039167,Delaware,Pennsylvania,42045
420525,2004,8,August,18,4,Thursday,15,22438,1,1,1,0,39.996375,-75.10721944,Philadelphia,Pennsylvania,42101
421208,2004,8,August,19,5,Friday,8,22504,1,1,1,0,41.21810556,-77.2106,Lycoming,Pennsylvania,42081
420556,2004,8,August,19,5,Friday,10,22510,1,1,1,0,40.40779167,-79.90931944,Allegheny,Pennsylvania,42003
420772,2004,8,August,19,5,Friday,14,22526,1,1,1,0,40.71270556,-80.23461667,Beaver,Pennsylvania,42007
420611,2004,8,August,19,5,Friday,22,22575,3,1,1,1,40.10005,-74.94823611,Bucks,Pennsylvania,42017
420511,2004,8,August,20,6,Saturday,2,22592,3,1,2,0,40.11862778,-75.15995556,Montgomery,Pennsylvania,42091
421296,2004,8,August,20,6,Saturday,2,22593,3,1,1,1,40.02390833,-75.13280833,Philadelphia,Pennsylvania,42101
420634,2004,8,August,20,6,Saturday,20,22676,2,1,1,1,39.88971389,-75.53555833,Delaware,Pennsylvania,42045
420753,2004,8,August,20,6,Saturday,22,22691,2,2,2,1,40.39978611,-76.59735833,Lebanon,Pennsylvania,42075
420921,2004,8,August,20,6,Saturday,22,22692,2,2,1,0,41.12238889,-80.14957222,Mercer,Pennsylvania,42085
420759,2004,8,August,21,7,Sunday,0,22708,2,2,1,0,40.52158056,-77.32549444,Juniata,Pennsylvania,42067
420922,2004,8,August,21,7,Sunday,0,22709,2,2,2,3,40.257425,-75.54594722,Montgomery,Pennsylvania,42091
420501,2004,8,August,21,7,Sunday,18,22805,1,1,1,2,40.52779722,-78.71794444,Cambria,Pennsylvania,42021
420797,2004,8,August,22,1,Monday,5,22866,4,1,1,0,41.27499722,-75.36509444,Wayne,Pennsylvania,42127
420765,2004,8,August,22,1,Monday,21,22949,3,1,1,1,41.93336389,-79.97805278,Erie,Pennsylvania,42049
421052,2004,8,August,22,1,Monday,21,22950,3,1,1,1,40.03848333,-75.05183056,Philadelphia,Pennsylvania,42101
420941,2004,8,August,22,1,Monday,22,22958,3,1,1,1,39.90452222,-77.47124722,Adams,Pennsylvania,42001
420785,2004,8,August,23,2,Tuesday,7,22975,1,1,1,1,40.00990278,-76.85858056,York,Pennsylvania,42133
420833,2004,8,August,23,2,Tuesday,10,22982,1,1,1,0,40.50965556,-76.84777222,Dauphin,Pennsylvania,42043
420635,2004,8,August,23,2,Tuesday,10,22983,1,1,1,0,39.84742222,-75.56403056,Delaware,Pennsylvania,42045
420760,2004,8,August,24,3,Wednesday,10,23075,1,1,1,0,41.16732778,-79.04600278,Jefferson,Pennsylvania,42065
421155,2004,8,August,24,3,Wednesday,18,23109,1,1,1,0,41.40675833,-75.56969722,Lackawanna,Pennsylvania,42069
421050,2004,8,August,24,3,Wednesday,21,23122,2,1,1,1,40.14609167,-74.89671111,Bucks,Pennsylvania,42017
420558,2004,8,August,25,4,Thursday,3,23144,2,1,1,1,39.75719167,-77.03534444,Adams,Pennsylvania,42001
420524,2004,8,August,25,4,Thursday,4,23145,2,1,1,1,40.48853889,-79.633,Westmoreland,Pennsylvania,42129
420632,2004,8,August,26,5,Friday,6,23246,4,1,1,0,40.94873889,-76.95478056,Union,Pennsylvania,42119
420514,2004,8,August,26,5,Friday,9,23254,1,1,1,0,40.14296389,-80.17498889,Washington,Pennsylvania,42125
421036,2004,8,August,26,5,Friday,19,23295,5,1,2,1,39.74313333,-77.549575,Franklin,Pennsylvania,42055
420885,2004,8,August,26,5,Friday,19,23296,1,1,1,1,41.24480833,-76.76936944,Lycoming,Pennsylvania,42081
420748,2004,8,August,27,6,Saturday,0,23330,2,1,1,1,41.21600556,-77.17918889,Lycoming,Pennsylvania,42081
420972,2004,8,August,27,6,Saturday,3,23345,2,1,1,0,39.96866667,-76.70069167,York,Pennsylvania,42133
421156,2004,8,August,27,6,Saturday,8,23361,1,1,1,1,41.10740833,-78.76014167,Clearfield,Pennsylvania,42033
420832,2004,8,August,27,6,Saturday,14,23386,1,1,1,0,40.29573611,-76.82516111,Dauphin,Pennsylvania,42043
421051,2004,8,August,27,6,Saturday,17,23402,1,1,1,1,41.24301944,-75.97568333,Luzerne,Pennsylvania,42079
420726,2004,8,August,27,6,Saturday,18,23404,1,1,1,1,40.57961667,-75.88883056,Berks,Pennsylvania,42011
421133,2004,8,August,27,6,Saturday,19,23411,1,1,1,1,39.82080556,-78.62687222,Bedford,Pennsylvania,42009
420722,2004,8,August,27,6,Saturday,20,23417,2,2,1,1,41.05343611,-80.00300278,Butler,Pennsylvania,42019
421249,2004,8,August,27,6,Saturday,20,23418,2,1,1,1,40.27882778,-79.69555278,Westmoreland,Pennsylvania,42129
420504,2004,8,August,28,7,Sunday,4,23470,2,1,2,0,40.11175278,-76.24721944,Lancaster,Pennsylvania,42071
420796,2004,8,August,28,7,Sunday,13,23507,1,1,1,0,39.96213889,-76.86996944,York,Pennsylvania,42133
421102,2004,8,August,28,7,Sunday,14,23513,1,2,1,0,41.084975,-76.81887222,Northumberland,Pennsylvania,42097
421292,2004,8,August,28,7,Sunday,15,23519,1,1,1,1,40.35980278,-78.417325,Blair,Pennsylvania,42013
420547,2004,8,August,28,7,Sunday,16,23522,1,1,1,1,40.5436,-79.77170278,Allegheny,Pennsylvania,42003
420762,2004,8,August,28,7,Sunday,18,23536,1,1,1,3,40.38493333,-78.17093056,Huntingdon,Pennsylvania,42061
420398,2004,8,August,28,7,Sunday,18,23537,1,1,1,1,40.54345833,-75.39438056,Lehigh,Pennsylvania,42077
420770,2004,8,August,28,7,Sunday,22,23567,2,1,1,0,39.97115278,-75.67771111,Chester,Pennsylvania,42029
420633,2004,8,August,28,7,Sunday,22,23568,2,1,1,2,41.677975,-78.08713333,Potter,Pennsylvania,42105
420500,2004,8,August,28,7,Sunday,99,23573,3,1,1,1,40.3414,-78.81865,Cambria,Pennsylvania,42021
420769,2004,8,August,29,1,Monday,1,23587,2,1,1,1,41.01891667,-78.10991389,Clearfield,Pennsylvania,42033
420512,2004,8,August,29,1,Monday,1,23588,3,1,1,1,40.08485556,-75.13525278,Montgomery,Pennsylvania,42091
421284,2004,8,August,29,1,Monday,15,23643,1,1,1,0,41.77929167,-78.05752778,Potter,Pennsylvania,42105
421077,2004,8,August,29,1,Monday,15,23644,1,1,2,0,41.43453056,-76.01831944,Wyoming,Pennsylvania,42131
420766,2004,8,August,29,1,Monday,19,23665,2,2,1,0,41.88953611,-80.05506944,Erie,Pennsylvania,42049
420886,2004,8,August,30,2,Tuesday,12,23713,1,1,1,0,41.01025278,-80.34909167,Lawrence,Pennsylvania,42073
420609,2004,8,August,30,2,Tuesday,15,23737,1,1,1,0,40.94601111,-76.85328333,Northumberland,Pennsylvania,42097
420786,2004,8,August,30,2,Tuesday,20,23762,2,1,1,0,40.24662222,-77.57074722,Perry,Pennsylvania,42099
420728,2004,8,August,31,3,Wednesday,0,23769,2,1,1,2,40.93545278,-79.63860833,Armstrong,Pennsylvania,42005
420771,2004,8,August,31,3,Wednesday,5,23781,2,1,2,0,39.90101111,-75.89251944,Chester,Pennsylvania,42029
420859,2004,8,August,31,3,Wednesday,7,23789,1,1,1,0,40.64065833,-75.35402778,Northampton,Pennsylvania,42095
420755,2004,8,August,31,3,Wednesday,10,23798,1,1,1,0,40.92150278,-80.46769444,Lawrence,Pennsylvania,42073
420507,2004,8,August,31,3,Wednesday,16,23824,1,1,1,0,40.03738056,-76.44850556,Lancaster,Pennsylvania,42071
421069,2004,9,September,1,4,Thursday,4,23867,2,1,1,1,39.96481667,-75.19026667,Philadelphia,Pennsylvania,42101
421335,2004,9,September,1,4,Thursday,8,23881,1,1,1,0,39.97168889,-75.13907778,Philadelphia,Pennsylvania,42101
420927,2004,9,September,1,4,Thursday,13,23893,1,1,1,0,40.82304722,-76.08251667,Schuylkill,Pennsylvania,42107
420803,2004,9,September,1,4,Thursday,23,23939,2,1,1,1,41.97957778,-79.35323056,Warren,Pennsylvania,42123
420974,2004,9,September,2,5,Friday,1,23945,2,1,1,0,40.14488889,-75.46761389,Montgomery,Pennsylvania,42091
420810,2004,9,September,2,5,Friday,16,23988,1,1,1,0,41.74026389,-77.61791667,Potter,Pennsylvania,42105
421074,2004,9,September,2,5,Friday,17,23993,1,1,1,0,40.97663056,-75.17899722,Monroe,Pennsylvania,42089
420865,2004,9,September,3,6,Saturday,1,24024,2,1,1,1,40.12286111,-75.39315833,Montgomery,Pennsylvania,42091
420831,2004,9,September,3,6,Saturday,13,24065,1,1,1,0,41.11653056,-79.58657222,Clarion,Pennsylvania,42031
420805,2004,9,September,3,6,Saturday,13,24066,1,1,1,1,41.41752222,-76.29254167,Sullivan,Pennsylvania,42113
420793,2004,9,September,3,6,Saturday,14,24073,1,1,1,0,40.78372222,-79.79885556,Butler,Pennsylvania,42019
420871,2004,9,September,3,6,Saturday,21,24128,2,1,1,1,40.18382222,-79.96011944,Washington,Pennsylvania,42125
421076,2004,9,September,3,6,Saturday,23,24142,3,1,1,2,40.78569167,-80.14632222,Butler,Pennsylvania,42019
420802,2004,9,September,4,7,Sunday,2,24160,3,1,1,0,40.21982778,-79.60258056,Westmoreland,Pennsylvania,42129
421157,2004,9,September,4,7,Sunday,11,24202,1,1,1,0,41.09285833,-78.77160556,Clearfield,Pennsylvania,42033
421068,2004,9,September,4,7,Sunday,11,24203,1,1,1,0,40.41996944,-78.11129167,Huntingdon,Pennsylvania,42061
420661,2004,9,September,4,7,Sunday,13,24217,1,1,1,0,40.74184444,-80.11240833,Butler,Pennsylvania,42019
420811,2004,9,September,4,7,Sunday,19,24252,2,1,1,1,41.84543333,-77.66702222,Potter,Pennsylvania,42105
420624,2004,9,September,4,7,Sunday,23,24286,2,1,1,1,40.57997222,-76.95846389,Dauphin,Pennsylvania,42043
420806,2004,9,September,4,7,Sunday,23,24287,2,1,1,1,40.13006944,-79.08711944,Somerset,Pennsylvania,42111
420788,2004,9,September,5,1,Monday,16,24364,1,1,1,0,39.83152222,-75.80914722,Chester,Pennsylvania,42029
421053,2004,9,September,5,1,Monday,23,24414,2,1,1,1,40.17452778,-75.67071111,Chester,Pennsylvania,42029
421067,2004,9,September,6,2,Tuesday,1,24421,3,1,1,1,39.91820833,-75.20907222,Philadelphia,Pennsylvania,42101
421131,2004,9,September,6,2,Tuesday,4,24430,2,1,1,0,41.98650278,-80.282775,Erie,Pennsylvania,42049
420649,2004,9,September,6,2,Tuesday,4,24431,3,1,1,2,41.05775833,-75.55196667,Monroe,Pennsylvania,42089
421289,2004,9,September,6,2,Tuesday,13,24459,1,1,1,0,41.75120556,-79.90822778,Crawford,Pennsylvania,42039
421171,2004,9,September,6,2,Tuesday,18,24485,1,1,1,0,40.59358611,-75.36075278,Northampton,Pennsylvania,42095
420648,2004,9,September,7,3,Wednesday,11,24541,1,1,1,0,40.5381,-75.24042778,Bucks,Pennsylvania,42017
420822,2004,9,September,7,3,Wednesday,13,24553,1,1,1,0,41.21186389,-80.27565833,Mercer,Pennsylvania,42085
420660,2004,9,September,7,3,Wednesday,14,24562,1,1,1,0,41.46836111,-78.4183,Cameron,Pennsylvania,42023
420628,2004,9,September,7,3,Wednesday,21,24593,3,1,1,0,40.40688889,-79.89374444,Allegheny,Pennsylvania,42003
421130,2004,9,September,7,3,Wednesday,21,24594,3,1,1,1,41.09548611,-76.807875,Northumberland,Pennsylvania,42097
420823,2004,9,September,8,4,Thursday,7,24618,1,1,1,1,41.21340556,-77.19565,Lycoming,Pennsylvania,42081
420658,2004,9,September,8,4,Thursday,12,24639,1,2,1,0,42.09936389,-80.10777222,Erie,Pennsylvania,42049
420657,2004,9,September,8,4,Thursday,17,24661,1,2,1,0,40.02859722,-79.92706111,Washington,Pennsylvania,42125
420651,2004,9,September,8,4,Thursday,17,24662,1,2,1,0,40.42131667,-79.63766389,Westmoreland,Pennsylvania,42129
421129,2004,9,September,8,4,Thursday,18,24666,1,2,1,0,41.07263611,-75.45666389,Monroe,Pennsylvania,42089
421072,2004,9,September,9,5,Friday,16,24733,1,1,1,0,40.26079167,-78.48478056,Bedford,Pennsylvania,42009
420804,2004,9,September,10,6,Saturday,0,24773,2,1,1,1,41.98216389,-77.11978889,Tioga,Pennsylvania,42117
420826,2004,9,September,10,6,Saturday,7,24794,1,1,1,0,41.00721944,-80.46431111,Lawrence,Pennsylvania,42073
420824,2004,9,September,10,6,Saturday,13,24818,1,1,1,1,41.20198889,-76.91978889,Lycoming,Pennsylvania,42081
420659,2004,9,September,10,6,Saturday,14,24823,1,1,1,0,42.00416389,-80.00664722,Erie,Pennsylvania,42049
421128,2004,9,September,10,6,Saturday,18,24844,1,1,1,0,40.04201667,-75.02970278,Philadelphia,Pennsylvania,42101
421330,2004,9,September,10,6,Saturday,21,24867,3,1,1,3,40.32063611,-80.08696944,Allegheny,Pennsylvania,42003
421060,2004,9,September,11,7,Sunday,1,24894,2,1,1,2,40.261,-76.73817222,Dauphin,Pennsylvania,42043
421253,2004,9,September,11,7,Sunday,12,24929,1,1,1,0,40.00996667,-79.61871667,Fayette,Pennsylvania,42051
421097,2004,9,September,11,7,Sunday,17,24969,1,1,1,1,41.987325,-76.03856667,Susquehanna,Pennsylvania,42115
420662,2004,9,September,11,7,Sunday,21,24988,3,1,1,1,40.18397778,-74.80613333,Bucks,Pennsylvania,42017
421119,2004,9,September,12,1,Monday,1,25013,3,1,1,1,40.31725833,-76.921275,Cumberland,Pennsylvania,42041
420947,2004,9,September,12,1,Monday,12,25046,1,1,1,0,40.35069167,-75.374375,Bucks,Pennsylvania,42017
421260,2004,9,September,12,1,Monday,16,25074,1,1,1,0,41.42471944,-79.71731667,Venango,Pennsylvania,42121
420544,2004,9,September,12,1,Monday,19,25099,1,1,1,0,40.87605556,-76.51230278,Columbia,Pennsylvania,42037
420807,2004,9,September,13,2,Tuesday,3,25119,2,5,1,0,40.830125,-77.13219722,Snyder,Pennsylvania,42109
420813,2004,9,September,13,2,Tuesday,7,25138,1,5,1,0,40.70000833,-77.34403611,Mifflin,Pennsylvania,42087
420924,2004,9,September,13,2,Tuesday,17,25167,1,1,1,0,41.12841389,-79.33773611,Clarion,Pennsylvania,42031
421265,2004,9,September,14,3,Wednesday,8,25216,1,1,1,0,40.40065556,-76.58535833,Lebanon,Pennsylvania,42075
420948,2004,9,September,14,3,Wednesday,9,25218,1,1,1,0,40.01667222,-75.04631389,Philadelphia,Pennsylvania,42101
420808,2004,9,September,14,3,Wednesday,11,25223,1,1,1,0,41.91586111,-76.52449167,Bradford,Pennsylvania,42015
421204,2004,9,September,14,3,Wednesday,14,25233,1,1,1,0,40.29492778,-75.36767222,Montgomery,Pennsylvania,42091
420949,2004,9,September,14,3,Wednesday,15,25241,1,1,1,1,41.22301389,-76.43732778,Columbia,Pennsylvania,42037
420795,2004,9,September,15,4,Thursday,14,25319,1,1,1,0,40.30101944,-78.28302778,Blair,Pennsylvania,42013
420830,2004,9,September,15,4,Thursday,18,25329,5,2,1,0,39.89862778,-75.40806389,Delaware,Pennsylvania,42045
421115,2004,9,September,15,4,Thursday,20,25341,2,1,1,0,40.61773333,-76.52453056,Schuylkill,Pennsylvania,42107
420952,2004,9,September,16,5,Friday,6,25381,4,1,1,0,40.05476111,-75.14130833,Philadelphia,Pennsylvania,42101
